id,predicted
95307,1.4913341773743865e-187
95309,3.7058584795542365e-216
95310,3.8102150726879974e-215
95313,2.286580120173202e-147
95324,2.846844097504175e-216
95327,2.4541166339774323e-189
95334,4.961244288238651e-227
95337,1.00143101526967e-224
95342,1.1939689810810773e-220
95344,3.3694759716410853e-226
95347,2.5736272170895523e-219
95348,3.9240623476356905e-203
95353,1.922800189092606e-228
95354,1.1527756410891498e-231
95365,6.928816537780776e-215
95371,9.923494912358828e-229
95381,2.4570976054109294e-230
95393,6.5456343188653e-212
95394,4.248049072705215e-224
95396,8.110653022637232e-220
95399,7.545896086415313e-224
95404,2.5804348593440772e-228
95406,1.1576158690051561e-175
95420,3.463603859134663e-232
95421,5.255091560278306e-193
95428,1.1313252358416226e-219
95432,3.5124912248355364e-202
95434,3.5700721903234954e-256
95443,1.9990397819769686e-215
95444,6.230198519773577e-253
95446,2.905477962327784e-216
95448,4.1560323445517313e-225
95451,2.0555399234237676e-221
95456,1.6319737485424077e-214
95458,8.023489587812014e-220
95459,1.6037196918942936e-226
95471,2.047650577053561e-205
95479,1.3843794827687541e-223
95481,2.4550013227294124e-262
95495,1.4926519340189546e-191
95496,1.0129871086849726e-221
95507,8.077620957207245e-224
95508,3.289584898416009e-227
95520,8.439832874098297e-240
95529,7.298434326461347e-226
95535,3.810936112309783e-219
95539,8.473154290587786e-224
95545,2.0632895236742292e-218
95546,1.1586422585980599e-178
95550,5.362148642629786e-220
95554,1.7524824859043612e-197
95556,2.6657098978787887e-221
95558,2.6778791464865777e-214
95564,4.39988913311234e-217
95565,1.86046246175382e-245
95572,5.9723965718144335e-211
95575,1.4935361979959115e-223
95577,8.609023167160277e-218
95586,3.205658876541198e-223
95588,5.16380073424929e-234
95590,9.732240886328459e-251
95599,8.538166196354746e-219
95602,2.3893320710287035e-209
95607,2.4623923908591926e-222
95622,6.746746358018011e-163
95624,1.8255553675158223e-226
95628,4.0418598779323046e-222
95634,1.5673736759133198e-219
95639,5.3578578986169675e-253
95642,3.7922633180279806e-209
95653,1.6709593319490988e-222
95662,6.214544912158371e-205
95667,1.0243493270332879e-218
95673,4.5771793830957783e-209
95681,1.0431638062966117e-207
95685,1.9926067357651187e-181
95688,7.805977125515531e-222
95689,2.939446593764541e-232
95691,1.5314888421591018e-229
95698,2.760159844397551e-219
95717,2.688687724559637e-257
95718,5.360815878150666e-226
95722,3.0080133932731943e-230
95730,3.104606551113384e-202
95734,1.7087394080066847e-227
95742,6.0086467110977575e-226
95753,6.470858758933181e-239
95762,5.9104241599165474e-210
95763,1.3313529810556236e-223
95766,5.343531599311258e-214
95775,3.92625726000035e-248
95777,2.3261378647012787e-256
95780,1.4599764321524897e-231
95781,6.020274288413417e-226
95782,4.798132272924238e-224
95783,2.647595858776947e-254
95797,7.777546896747084e-231
95805,1.301761916789912e-219
95806,2.824481020643593e-227
95807,1.6985896326337913e-226
95820,5.318301747822207e-193
95826,1.6499125787414988e-233
95832,2.172119170236164e-235
95835,1.651672067023784e-190
95838,2.1632788602099121e-215
95839,7.180584105902755e-265
95842,2.8650259772686224e-209
95853,9.306622187398494e-219
95856,2.366300518337136e-231
95858,3.162640383029206e-229
95862,1.6505016395644287e-226
95865,3.077147356875595e-177
95868,3.317841108077035e-253
95871,9.83027829798316e-209
95877,1.6846904671313624e-236
95879,1.7239422377515402e-244
95881,1.5045733882639452e-242
95900,3.287051831684963e-208
95901,9.432611409003032e-233
95908,4.55876811770306e-212
95910,7.527579859270253e-232
95913,1.506449150459312e-202
95915,7.777982806103974e-212
95916,2.6581447446657576e-214
95918,1.6478739422866877e-216
95920,5.72855571142115e-225
95921,3.865796317048204e-218
95925,1.7346922522359104e-203
95933,1.4976892602186772e-222
95937,1.6279398302686966e-211
95938,4.377428069157322e-226
95942,4.157817240468947e-228
95943,8.742989989462067e-228
95948,5.982494714940539e-210
95952,8.548242947983044e-223
95956,1.0226618122918613e-229
95957,2.907266461111265e-194
95959,5.215861863781738e-216
95960,8.422477378029408e-230
95961,3.4864394422489976e-226
95963,5.188900783491326e-234
95969,4.9994142088712555e-227
95970,4.077601880559957e-227
95971,3.8924715680821477e-238
95988,6.955830637511918e-195
95989,2.838387974105219e-162
95991,1.9477060034552946e-221
95996,1.6523096674817238e-248
96006,5.270198380803875e-221
96011,5.8037040736534124e-192
96016,3.0107055280053795e-206
96017,1.6336350644231715e-190
96019,3.1759841077117426e-219
96021,8.133836948762597e-213
96026,8.776215495467608e-228
96028,9.71551599320742e-232
96029,1.3019461912035994e-216
96031,2.1983956543569577e-223
96036,1.3153834143285028e-237
96037,8.274787930483456e-230
96039,2.8358916821856236e-238
96042,1.4431824858003855e-234
96043,3.584139344841395e-223
96044,1.1428006153485895e-217
96051,9.813935417128355e-242
96061,9.603305704561663e-232
96062,3.015904083131993e-197
96070,1.0907918682320313e-241
96073,9.212183104209193e-184
96076,4.927672749365401e-247
96077,3.382315308611747e-167
96086,1.2793765520518246e-233
96095,2.3521562853735628e-225
96096,2.0601424323429358e-232
96097,1.661601666388335e-234
96104,2.8092020504518594e-229
96106,1.3686553473395876e-232
96119,3.030900600362888e-193
96127,1.1704560946469307e-231
96136,8.507078300388662e-246
96147,2.740542772776673e-197
96148,1.8082738928014966e-220
96155,1.9513607829695896e-193
96157,1.2848625133090413e-214
96162,5.432157734513603e-210
96163,2.1578255877539307e-221
96179,3.0824514005141256e-214
96191,4.0723622701645445e-196
96204,4.772619278343665e-213
96205,1.6919524457488418e-217
96209,1.2937096308692685e-220
96211,2.5234081098905746e-226
96213,1.1922051154637359e-211
96215,1.2898906753864076e-225
96229,5.453423724466615e-212
96232,1.3892205603651147e-230
96236,2.650519701275419e-223
96245,3.793922360080251e-215
96246,5.207126528159006e-223
96247,4.840094283218163e-215
96256,3.7393378626678275e-226
96258,2.3475516729148676e-246
96262,2.6200117354260937e-228
96273,1.4580159136483991e-229
96274,1.4714063148796707e-210
96277,2.561507951903196e-197
96278,2.6452263410247825e-219
96289,4.607538996173884e-228
96290,6.554826475053079e-209
96291,1.256303991546819e-229
96295,6.254416102104561e-219
96308,4.4864613813046976e-232
96314,2.1624266220630496e-211
96322,1.0921063865270101e-229
96324,1.1080829023049998e-203
96326,1.8933889915394198e-197
96331,6.0198223661261525e-208
96338,1.756900483750917e-228
96342,1.9100215388624082e-226
96344,2.9149362242855414e-238
96357,2.4222959818041267e-241
96358,1.1049546964164227e-202
96360,8.125133752514099e-226
96361,1.729978658807603e-232
96375,1.4001997637889621e-214
96379,4.4645036735110663e-234
96382,9.731401452737806e-170
96385,2.7530259832234896e-225
96386,3.9302053573874485e-211
96395,7.061133371070809e-221
96406,4.6799000306528576e-238
96407,1.090583924666934e-224
96410,3.590295730344885e-170
96415,4.414264431178483e-212
96416,8.739156241573408e-206
96424,9.87155029961477e-254
96426,8.180513160356074e-165
96427,1.519429383667534e-221
96433,1.625773813291778e-220
96434,2.0196889223082163e-252
96435,2.686458130306281e-221
96442,7.94974436894398e-222
96444,9.331394608034581e-236
96446,5.029696581784442e-168
96450,1.0502067978381544e-230
96453,9.331394608034581e-236
96463,3.418687704616357e-226
96467,2.9393682358402256e-230
96472,1.8016327754235924e-227
96478,1.1542399120178107e-212
96480,1.0701653253523538e-205
96481,3.8760255243266485e-190
96484,2.1490024948230462e-221
96486,2.4897144698841725e-220
96487,2.3167680944827026e-227
96488,5.346438958705294e-222
96492,2.0075769539301632e-209
96495,2.1691130737811465e-189
96496,3.916184982823566e-228
96497,9.115365023788456e-209
96498,2.4420515165885874e-237
96499,8.762376449120588e-230
96501,4.3431023013642014e-222
96503,5.696723219018973e-225
96507,8.39775301187911e-171
96513,1.5673736759133198e-219
96515,6.94592420863215e-216
96526,6.876150884562046e-216
96530,7.111107840941318e-244
96542,8.458012680371297e-169
96546,1.0112008826164288e-236
96548,1.4430302809896804e-224
96551,7.53121244176466e-219
96552,3.0098464983723755e-220
96561,4.321951489918508e-223
96569,7.455858482289987e-241
96570,3.483857844275949e-227
96575,3.1824445673800174e-225
96583,4.7362728877858055e-214
96593,4.6659071211145025e-201
96595,2.89661355417332e-220
96600,6.879461075592915e-219
96601,3.631859730845767e-216
96605,8.238784415460853e-217
96611,2.95338174877736e-227
96613,1.310392916011582e-224
96619,8.023670051770062e-226
96625,5.017820049226962e-223
96628,4.337943022417858e-239
96634,1.3139614926817714e-226
96635,2.4076166087676848e-238
96656,7.928584933941325e-234
96665,4.709585458213533e-209
96674,2.4509992771039314e-240
96676,1.2098805590568335e-227
96685,6.764566378291504e-225
96688,1.9792170518253814e-236
96692,4.663587269994765e-230
96698,7.252976505260755e-241
96704,3.308494261334084e-172
96710,9.552725541592853e-216
96715,1.1459124935047668e-216
96720,5.769321568211755e-243
96721,2.8874760745065814e-194
96736,1.7219294995659398e-208
96752,7.383104438224244e-224
96755,9.157433355752511e-228
96765,1.888002186116792e-223
96774,5.2173407451079276e-216
96777,5.141175051704516e-245
96784,4.326137576897917e-262
96787,6.158604570151091e-205
96794,3.172915572337032e-219
96795,8.293114417166855e-220
96796,6.251639813005401e-193
96797,2.4806787913379913e-219
96803,1.089287049215142e-195
96810,3.331918686170007e-218
96819,1.3896583153523351e-232
96820,4.713506555353602e-221
96825,1.8148843926558457e-217
96831,3.529078471766822e-221
96834,2.476001576897496e-230
96837,1.3988994382650086e-220
96838,9.167343199196707e-239
96843,5.471328409724274e-221
96849,1.597803458923626e-229
96850,1.003862155522062e-226
96856,1.276924682707346e-216
96858,2.880408686806129e-168
96862,3.9425670266752594e-216
96863,6.081738718878092e-228
96865,9.791134427836761e-228
96866,1.7096900574075678e-236
96872,7.243789481269712e-217
96879,1.6128118425132853e-212
96882,2.387232641408008e-224
96883,3.6851925562345693e-252
96886,5.162989023788644e-210
96888,5.300036173941267e-215
96890,1.985441670365058e-181
96894,1.0009504074556112e-230
96895,1.4412047079904353e-207
96897,2.661347470819577e-188
96899,1.8514592781002688e-177
96903,4.23581080277659e-252
96907,7.580277986092055e-173
96908,2.275284793852656e-207
96913,3.856945754207237e-231
96928,8.212313616264848e-217
96941,6.946655777368268e-201
96945,1.459534256879458e-224
96948,2.178136092784478e-182
96958,3.461918882354803e-226
96961,4.612564777112232e-240
96966,1.1928154060230621e-220
96977,2.3480725088359616e-219
96979,1.094947666490208e-214
96990,4.427122589573425e-222
96995,6.390227703520872e-248
96996,3.0834680857714556e-220
97000,4.1138834805162604e-195
97008,3.682263126262992e-219
97017,1.6405849459131662e-222
97028,2.5448996489725734e-219
97029,8.61130941729363e-201
97035,3.605368857319821e-224
97039,1.1527756410891498e-231
97043,1.5990230409479679e-242
97044,1.5805077235865834e-229
97048,4.754328820568734e-254
97050,2.721527590629046e-231
97051,2.777485840942337e-231
97052,3.571985873356065e-208
97055,1.4054185375331486e-204
97060,1.60637906891145e-222
97068,2.805926131894874e-229
97077,1.3573386877443522e-229
97079,3.7324023082674773e-221
97093,1.208617444978286e-224
97097,1.454135849595955e-217
97100,4.413991216597885e-223
97105,1.6458703044114502e-183
97106,4.044286618531454e-189
97108,2.0441938959534503e-225
97109,8.171329631917907e-237
97110,6.150593853640395e-213
97116,9.498381749068635e-233
97117,3.466588533562805e-226
97123,4.256205042693231e-249
97127,1.214165164261698e-231
97132,6.652068338333939e-228
97137,2.670293074603666e-213
97141,1.1353482406073619e-222
97143,6.917033284589108e-244
97144,3.207844965150923e-215
97151,4.758795159254954e-211
97154,1.8692022730287176e-149
97159,1.314727531608381e-223
97160,2.8657553928785263e-218
97161,5.166972665706105e-233
97162,1.297905901590079e-237
97164,4.0159877213153545e-231
97165,3.604448333621648e-215
97166,5.805571609462273e-206
97169,1.0902195572976182e-251
97172,9.481240958927743e-203
97173,7.799405519804181e-226
97175,6.114097909165048e-228
97189,1.973804336831235e-235
97195,3.271305302023072e-227
97204,6.041228532398401e-224
97206,1.9779198354122728e-228
97207,2.2230737319381302e-234
97209,1.1204317833745018e-216
97212,6.230499547359081e-228
97214,2.9767418440772214e-193
97216,1.4016067219604324e-216
97223,3.0778914520799156e-221
97228,1.7468141135494102e-229
97234,2.2621441299466954e-218
97236,1.4512953732695371e-212
97259,3.024734292019518e-160
97261,1.901325682917318e-223
97263,8.82160510300954e-223
97264,4.677898204229204e-224
97270,1.8112802446122948e-218
97278,5.936067426317375e-168
97288,3.72971413150113e-223
97294,1.775210909455509e-229
97297,1.4928587421837407e-214
97299,6.569173111173697e-221
97300,3.4367032410150706e-219
97302,1.0634347612170356e-223
97311,1.254447380332919e-213
97317,2.5545916407909395e-232
97324,6.2527761144109e-209
97326,8.727305094939917e-193
97331,3.221332989874019e-211
97334,5.618121119390114e-250
97348,1.1422070148077952e-210
97355,1.7276754371774026e-226
97363,8.063727344613096e-197
97373,1.2155052691091419e-205
97375,1.2523638191403913e-225
97381,1.022688572699886e-188
97385,6.872814357935138e-219
97387,2.8063477834912607e-217
97389,1.390975697492251e-213
97392,2.1390413352767873e-228
97397,9.478623422559266e-224
97399,1.1276065416774167e-172
97400,2.0435630837974366e-218
97405,1.042634478636266e-235
97411,8.992580961926024e-247
97413,1.354354878851852e-245
97418,7.057205535618278e-217
97426,1.0029574300316588e-228
97437,1.2222863768285396e-224
97438,1.9085525739004045e-217
97445,2.319639766070954e-228
97446,2.4103874762411664e-204
97448,8.83013650155378e-223
97449,7.69711196860988e-226
97466,2.1048750296533602e-233
97472,9.755643566273239e-212
97475,8.278463228178633e-181
97479,6.107513321686928e-189
97486,2.39022833518267e-210
97489,7.731284445230789e-225
97495,3.0185874387704948e-220
97496,3.9747104658524946e-254
97497,1.440272064100568e-184
97515,5.6170979888589885e-220
97516,5.905003917198143e-226
97520,1.1999586456433043e-223
97521,3.1328706437176995e-185
97531,6.094975493117087e-217
97533,1.0911361867830466e-243
97544,6.0765406940363855e-217
97546,2.9149362242855414e-238
97547,8.455165056782732e-213
97561,4.919262767112691e-200
97563,4.194552973261951e-227
97564,8.55650997727464e-223
97570,3.5931539451588706e-224
97574,1.5349894683986165e-227
97576,2.306475790824312e-224
97599,4.423934056543197e-224
97600,1.0642958860134688e-224
97607,1.5871518169283535e-220
97610,1.550130840413773e-221
97615,8.196820147354224e-190
97617,1.0353154995074086e-228
97627,3.440181370267323e-240
97628,6.855148211656291e-216
97632,1.5542992422981125e-225
97656,3.495183414756031e-223
97657,4.824014849889167e-220
97669,8.613842583866234e-222
97672,2.0556080824437712e-266
97674,1.4118945308690036e-252
97676,1.419859278196717e-224
97680,2.7040150511141465e-217
97694,1.03258415462836e-219
97696,1.5063193309660962e-245
97699,5.407388107157348e-244
97704,4.832491456897864e-176
97706,1.0802379604613045e-225
97711,1.1607062713333946e-210
97716,2.6241894174030657e-220
97724,9.328321408064153e-229
97732,6.807111332626039e-210
97736,3.1094640607207733e-225
97749,1.4552867208505984e-219
97757,5.3254344413169095e-216
97758,5.856882500853599e-237
97761,1.1054394517707822e-239
97764,2.5294031864608446e-228
97765,1.3469903113870454e-219
97773,7.108160794528479e-207
97781,8.322079156561491e-196
97788,3.109786826727074e-228
97790,1.2951756317271624e-224
97791,1.8343298741690893e-249
97792,8.402961215415927e-246
97793,4.709585458213533e-209
97807,1.4958239653355396e-242
97808,9.680855769912245e-217
97810,6.655832161404056e-225
97819,1.1352722119667167e-216
97820,4.3158701253308725e-142
97821,1.0906098623294774e-184
97823,2.2286300696379578e-219
97851,2.054500009961682e-219
97856,5.984635996951766e-248
97862,2.222015185911275e-205
97864,9.319825253380695e-195
97877,2.1722744657632492e-228
97886,3.2767440215954624e-225
97889,8.615366015118377e-249
97894,1.675217765360939e-233
97898,1.2848756410793538e-161
97899,2.0467366137131945e-210
97905,2.0017648094906152e-225
97907,1.0988294230365536e-205
97913,1.4024850592349838e-212
97917,1.3668939950836376e-225
97927,6.143921286923718e-253
97930,1.1999586456433043e-223
97939,6.072482836731789e-224
97945,8.918792938675159e-158
97954,7.799405519804181e-226
97962,1.1348264779015261e-225
97963,8.64091854158542e-213
97968,3.495183414756031e-223
97969,3.573760732640581e-223
97971,4.159732951952565e-229
97972,6.603102222454048e-237
97973,7.628967557931942e-218
97974,2.961756725750575e-191
97997,6.095164580170285e-227
97999,6.105857439790603e-223
98004,2.4646768601014722e-234
98006,1.0695708367808175e-223
98007,6.256351863292841e-198
98009,3.1186243788487878e-233
98016,1.101320648323056e-231
98026,1.0529608026889172e-242
98033,9.301998890076644e-267
98034,6.8823986899541274e-236
98035,9.853652219566086e-225
98036,2.549001073327396e-222
98041,6.608182275170534e-215
98048,2.1817311825299712e-226
98049,1.1724472405308655e-216
98050,9.446555282257923e-215
98053,3.5417323714534916e-217
98058,1.0004366316973708e-239
98059,1.1099229897565212e-211
98062,4.758795159254954e-211
98069,5.281069281531775e-226
98072,8.010443245448309e-237
98074,1.2564631561104884e-210
98081,9.939111755547713e-237
98083,2.143576108216576e-217
98084,4.535324530215578e-183
98085,1.2876404323863492e-212
98086,4.979944197125311e-166
98088,9.358870282518942e-149
98090,1.788738669143387e-224
98114,2.176741481836618e-214
98115,1.464123771432222e-219
98116,3.366172641520865e-237
98120,1.8203341323732846e-201
98126,9.506748957943268e-218
98128,5.0724485665919596e-210
98135,5.618363498701104e-249
98139,2.4819545373036265e-226
98141,8.287436978150485e-203
98145,1.2163786701134117e-216
98148,8.484935293945204e-221
98150,2.312397757964105e-216
98152,6.777984818575369e-244
98153,7.58513173026946e-223
98166,1.3461576082635103e-221
98170,1.8291194064032263e-214
98171,2.7309383920945865e-205
98179,4.261561148303403e-213
98185,1.4364986192325192e-228
98190,1.8734950378793943e-221
98191,1.461172605855498e-235
98195,3.403694380594536e-215
98197,2.1534845464269747e-227
98200,2.239129302857679e-214
98205,8.971438158285228e-217
98206,2.658471914580192e-215
98208,1.0853759539535903e-224
98209,3.5152061711161093e-220
98215,2.386005583311039e-217
98217,2.122309692457264e-181
98220,3.759103444577477e-215
98221,9.893330636710377e-170
98223,9.816794329472122e-196
98226,3.32510363117639e-249
98228,1.8054522413823438e-216
98238,2.1161505790253864e-203
98241,1.5743198709124998e-216
98246,1.495808176774491e-203
98254,2.4428048123091177e-207
98263,1.2353527657742123e-226
98266,2.7570034993862793e-227
98271,1.2168748429042747e-214
98281,3.592597256917759e-236
98286,1.2949607810118292e-220
98290,3.1836931668198174e-197
98292,1.8484099484138737e-198
98295,1.2688672886685706e-231
98298,1.1994984218210567e-203
98301,2.1393979732661424e-240
98304,2.637805429496363e-208
98306,2.5058671912656694e-181
98309,7.331298941473549e-215
98312,5.351028938292831e-221
98333,2.6748376160102907e-215
98334,2.760159844397551e-219
98335,1.1860887742202166e-210
98343,4.287884849789675e-231
98344,3.981479344414424e-229
98350,4.693356247817501e-235
98352,2.665813342000765e-223
98359,1.1647792891384942e-236
98364,4.9776474364338226e-254
98371,3.4564334421374656e-240
98372,1.6194571293636303e-212
98381,6.014457689848826e-226
98385,6.698232923923601e-222
98390,7.109217509777103e-221
98393,8.540670286824325e-227
98401,4.299513099005469e-232
98408,7.649540199118883e-205
98415,3.883849306885242e-220
98418,4.685797049778012e-222
98421,3.6287395751383977e-234
98424,9.646176400705421e-225
98432,1.119768419833975e-184
98439,2.9057931903617926e-202
98440,2.6448622327064577e-218
98442,1.6757383049196567e-220
98447,3.1701442875944416e-218
98458,8.165064993222491e-243
98464,1.286571001983824e-216
98473,1.5172187519960328e-232
98474,2.6692131974154105e-243
98475,7.143415869134513e-241
98483,7.578349694483092e-216
98490,5.852414115288132e-224
98496,2.6091141257842284e-262
98517,3.811527945358965e-203
98521,1.681219101851856e-169
98526,1.5095211513219344e-176
98530,3.587547146332441e-220
98531,3.6692060498925393e-208
98560,8.166540771201136e-183
98566,7.293114949343352e-208
98570,4.268665473190246e-189
98584,2.67017115219028e-195
98587,2.1239856650886066e-226
98588,1.421130347445368e-227
98590,6.975563006333216e-257
98591,1.5232572342540574e-218
98592,4.3946341960809583e-221
98601,8.723446588204325e-219
98610,1.3272743167482507e-241
98613,4.6161381668602855e-222
98615,1.2465178696766991e-204
98616,2.0327790145925385e-211
98621,1.5455074391388447e-210
98626,5.66282459484817e-220
98630,1.528246179870834e-160
98633,9.34152491404718e-191
98635,4.543265069574022e-225
98642,3.425581643049468e-248
98648,4.322130383993882e-224
98655,2.1469261965948236e-221
98656,3.1482950143308255e-217
98659,7.411369039008819e-224
98664,1.3449864473937482e-237
98672,1.6688541909292355e-224
98673,1.5096594237515664e-216
98676,3.435054173961678e-229
98677,6.139343165737906e-223
98680,5.575551685377677e-233
98681,3.228929880680113e-237
98684,3.9820210047815436e-240
98689,2.66723745419366e-252
98693,1.3850974816214506e-212
98701,2.385030618103293e-219
98702,1.4183031951879148e-214
98703,5.910553741930651e-217
98707,3.268657167031755e-217
98714,2.1396941526038795e-225
98720,2.8190258088232957e-227
98724,1.7599104106192498e-240
98743,1.620372315651539e-229
98749,9.296444471827924e-222
98751,1.7239823188322824e-215
98752,7.968194152639438e-235
98758,6.619737209877182e-234
98760,1.3230453153869593e-227
98772,3.024734292019518e-160
98778,4.0872121161000075e-179
98786,4.431063780067349e-227
98790,5.890382741534864e-228
98793,9.961846780010368e-166
98795,5.239927340626601e-197
98797,6.984471662281955e-222
98801,6.026789211708228e-237
98804,1.1316901934963137e-232
98806,3.542804868610294e-223
98814,4.2754338956412506e-235
98817,2.2900720584163592e-201
98818,1.1265226766330873e-249
98819,1.5360220479358905e-233
98825,1.851335578659672e-225
98827,1.0206933351759734e-224
98829,2.4540914632197893e-220
98832,5.530564458828339e-185
98843,2.4570976054109294e-230
98858,5.8058628411424126e-207
98860,8.01388657431685e-236
98862,2.2491753138022735e-226
98872,5.897997438401739e-215
98873,2.0501771083829929e-224
98889,1.357097330437769e-211
98891,6.0095659677021186e-182
98896,3.0210047733411784e-213
98899,1.307008682684222e-208
98916,1.1078971838571229e-236
98921,2.9509100561705093e-217
98922,1.7147011506634023e-218
98924,1.5206634294028348e-215
98925,4.020975692570421e-208
98926,2.361440874062827e-235
98932,3.3642823592561664e-218
98934,8.521066666703392e-227
98944,5.543524234185109e-227
98952,3.829529231581503e-227
98953,1.0828217516732043e-227
98956,5.4772221700874045e-261
98967,1.2023709509992506e-165
98973,2.3028304574281706e-218
98975,2.7620986869772746e-212
98976,4.1401814707014444e-185
98977,4.1610075730521364e-225
98978,3.40229022323534e-204
98979,7.116092853553444e-221
98980,1.452488391133371e-217
98983,8.785945664401987e-217
98984,1.3296885999966234e-229
98988,4.676408021099331e-199
98990,8.58229181170271e-230
99014,6.360307400106473e-212
99015,4.0688390891897997e-196
99020,2.3376198682312353e-214
99033,6.530316251697673e-190
99038,1.9185949628092086e-200
99045,2.5077454984005613e-212
99046,6.8115420784782795e-230
99047,1.480926276073136e-183
99048,3.450198156315849e-224
99049,6.652939053213622e-214
99051,1.651672067023784e-190
99055,6.786594502061696e-226
99058,1.8306551708394964e-226
99065,1.8284228963893325e-246
99070,6.4269156630512186e-229
99073,1.0226624008107721e-218
99075,4.512488005326546e-230
99078,4.825436859105361e-223
99083,9.552564963322006e-214
99101,4.373198736625996e-226
99104,6.997987598279149e-222
99107,8.027372597492698e-184
99113,9.547734520216285e-215
99122,1.9167987869450055e-169
99125,6.396895431170379e-221
99131,7.152428018381947e-221
99152,3.685008475789276e-264
99160,4.9776474364338226e-254
99161,8.119522600373123e-188
99165,4.037954760779815e-222
99169,3.671631920819182e-219
99170,1.3348463282836749e-225
99173,3.3354361817507374e-243
99187,9.734151908962094e-235
99191,6.399034724612398e-212
99195,7.14106197983938e-229
99196,2.119092696096593e-212
99214,4.4831270633184257e-219
99216,1.162133063185809e-192
99219,3.4367032410150706e-219
99226,1.707219577141698e-222
99231,1.5312577318619218e-209
99235,2.062703738523608e-207
99242,5.227475120341612e-164
99249,1.9742434026104954e-239
99261,2.7133221865113885e-228
99274,3.037206129099827e-229
99278,4.713132026078137e-248
99293,5.3964191012997436e-210
99302,1.0078045829908912e-202
99305,3.485084103687258e-216
99319,1.1498316222596836e-208
99322,1.919959257016592e-239
99323,1.693634318657472e-247
99325,3.520059974809143e-213
99332,5.530869673549528e-164
99333,5.796115149580582e-224
99334,3.8475465625004934e-168
99341,1.6815402537921866e-224
99343,2.1419257348774897e-182
99345,4.101573121943877e-214
99348,4.4422370563759086e-265
99349,4.53826527060026e-225
99354,1.478094113602137e-171
99356,1.3593497270224926e-184
99357,9.400592711352917e-227
99358,3.2363541984796335e-204
99359,2.010674828195145e-223
99363,4.558175270049762e-225
99371,8.515910158648772e-226
99374,1.3934068545536182e-210
99376,1.1928154060230621e-220
99379,1.5445247297316707e-236
99383,8.55636222320007e-237
99393,1.7240830900747734e-234
99413,1.297850911639922e-198
99418,4.685380008149963e-225
99422,3.988495575164738e-210
99424,9.331394608034581e-236
99428,4.1379960691250337e-240
99436,2.1335542070855767e-236
99441,1.5552777340225088e-228
99445,2.3862625156011188e-204
99447,1.4054185375331486e-204
99448,4.954008614605189e-179
99451,5.764137407889892e-197
99458,1.4675936454680572e-222
99463,3.709976950179875e-217
99465,1.4979071373781461e-248
99475,7.562083198688712e-233
99479,8.733916877043894e-210
99485,6.85675537877593e-183
99488,3.584139344841395e-223
99492,2.07262082226708e-149
99493,5.773965382978204e-228
99497,1.5466176322513853e-200
99502,9.327183795251465e-179
99505,4.599768185516132e-228
99515,1.4501611994451873e-223
99518,3.2560201501700254e-172
99526,2.1983956543569577e-223
99530,9.528086101415069e-225
99534,2.1867061774489274e-212
99539,4.429822512506108e-229
99546,3.6798194150617956e-225
99550,7.017612220053498e-237
99551,1.3109283164041394e-172
99552,6.403207550804712e-223
99553,2.589334102929724e-263
99559,9.829892393654806e-212
99562,3.5787792841484625e-149
99572,1.0691815108740585e-234
99577,1.8655690717290012e-228
99586,9.7530780937221e-243
99587,1.4501611994451873e-223
99589,2.4396192957857468e-247
99594,7.839629443655734e-207
99600,3.929572914572434e-225
99604,1.2772560620902145e-228
99608,6.138093892755293e-210
99615,1.379265156086517e-220
99617,4.209002336519756e-211
99625,1.1932815428522797e-212
99627,1.54983898713867e-188
99630,2.1396941526038795e-225
99639,7.753599841787932e-206
99644,1.8107610054624226e-218
99649,3.9911269480217655e-207
99650,2.6079598186404452e-223
99653,2.6442452350508844e-244
99654,8.824511366143703e-230
99663,8.425987248352273e-212
99666,3.520335651392332e-209
99670,2.6175017383000514e-227
99673,4.1105099940244715e-216
99677,3.6904895678701537e-214
99678,4.5152103560665786e-225
99680,7.382540405113993e-231
99681,1.925368987143638e-223
99688,9.229729639754494e-218
99701,3.5841446511130655e-189
99705,1.1522057245992666e-219
99709,7.667006632545392e-242
99712,1.1268537676841639e-210
99724,6.214844981222631e-234
99728,3.6050791781406842e-214
99729,2.4612527898813912e-220
99734,3.141395685755736e-222
99741,2.9108769249216503e-221
99744,7.580277986092055e-173
99746,1.053204747414697e-223
99750,4.426292109436713e-236
99751,2.0318617546083106e-238
99753,2.4519521912872366e-247
99754,1.1996522718973749e-214
99761,5.106183562139528e-166
99763,1.1061629897445782e-203
99766,2.909711438275975e-216
99767,1.2606092291022572e-217
99768,1.076395302650498e-230
99771,1.2168980787375267e-233
99772,1.957524337241796e-219
99781,9.337762287788742e-227
99789,1.0902829612487608e-234
99791,6.487734216754352e-209
99792,1.3487306748882658e-219
99793,9.01035881005029e-256
99798,9.627545744281202e-225
99800,6.080197958003586e-232
99806,1.3716371702808292e-226
99811,3.215311152546772e-236
99814,4.256798371090604e-206
99819,1.1477408657840395e-210
99824,4.4678313148321315e-172
99829,4.1148865727402185e-226
99834,1.0634347612170356e-223
99836,1.3905681767809743e-254
99838,1.203614408457708e-233
99840,3.1992548867863223e-212
99841,6.404613124916393e-222
99847,4.25384440197936e-225
99865,7.486087278791678e-219
99868,1.4422509129940746e-214
99869,7.633880427469815e-177
99872,5.990853055629922e-222
99879,9.972014123129522e-217
